// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 30
W = 50
SIGMA = 1.5
K = 5
A = 0.363636
SD = 1.5
SI = 1.5
SM = 1.5
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=4.5);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=4.5);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
171 late  3141 628 4.20185 3.4551 6.07889 4.57478 1.05858 15.3056
172 early 3857 716 4.23619 4.2427 5.97163 4.45099 1.06145 15.3876
172 late  3098 565 4.24371 3.4078 5.96908 4.50022 1.07166 15.3884
173 early 3815 717 4.25819 4.1965 5.88988 4.3599 1.07523 15.4678
173 late  3052 564 4.30636 3.3572 5.90611 4.41846 1.07634 15.4685
174 early 3787 735 4.27647 4.1657 5.86858 4.35398 1.06021 15.548
174 late  3033 580 4.25288 3.3363 5.84894 4.40057 1.0488 15.5487
175 early 3750 717 4.24853 4.125 5.69731 4.32762 1.04427 15.6268
175 late  3047 592 4.24385 3.3517 5.7158 4.39624 1.05054 15.6275
176 early 3792 745 4.21361 4.1712 5.76229 4.33389 1.05564 15.7052
176 late  3038 586 4.29691 3.3418 5.80947 4.4342 1.08756 15.7059
177 early 3735 697 4.30843 4.1085 5.71255 4.26771 1.08246 15.783
177 late  3057 567 4.31894 3.3627 5.74984 4.35921 1.08799 15.7837
178 early 3814 757 4.26324 4.1954 5.83632 4.38702 1.07866 15.8624
178 late  3072 608 4.19336 3.3792 5.85187 4.43427 1.0612 15.8632
179 early 3800 728 4.19842 4.18 5.80164 4.37808 1.07 15.9424
179 late  3104 591 4.20006 3.4144 5.80206 4.39628 1.05863 15.9431
180 early 3790 686 4.25884 4.169 5.70168 4.31976 1.0686 16.0214
180 late  3080 550 4.2263 3.388 5.71422 4.40718 1.06623 16.0222
181 early 3808 728 4.22715 4.1888 5.74204 4.34147 1.05882 16.1
181 late  3063 578 4.29742 3.3693 5.76112 4.40296 1.06987 16.1008
182 early 3777 714 4.296 4.1547 5.69927 4.28644 1.05904 16.1773
182 late  3111 575 4.34941 3.4221 5.70134 4.34306 1.06332 16.178
183 early 3837 726 4.33724 4.2207 5.79676 4.38868 1.06724 16.2575
183 late  3073 580 4.41035 3.3803 5.81419 4.45788 1.07517 16.2582
184 early 3838 765 4.33194 4.2218 5.74159 4.4325 1.06722 16.3358
184 late  3111 618 4.33365 3.4221 5.76108 4.48813 1.08036 16.3365
185 early 3839 728 4.32222 4.2229 5.73592 4.43291 1.08283 16.4137
185 late  3109 569 4.35478 3.4199 5.76487 4.50793 1.08331 16.4145
186 early 3878 769 4.29293 4.2658 5.79542 4.47606 1.0624 16.493
186 late  3098 589 4.3173 3.4078 5.85596 4.56521 1.06714 16.4938
187 early 3873 775 4.25329 4.2603 5.82371 4.43971 1.04725 16.572
187 late  3120 604 4.31186 3.432 5.82769 4.44616 1.07276 16.5727
188 early 3814 694 4.34531 4.1954 5.68039 4.32575 1.07656 16.6503
188 late  3078 542 4.39376 3.3858 5.70853 4.38926 1.09357 16.6511
189 early 3856 778 4.3055 4.2416 5.72197 4.37073 1.08117 16.7279
189 late  3099 610 4.34398 3.4089 5.74642 4.4898 1.08777 16.7287
190 early 3889 790 4.25842 4.2779 5.81227 4.47313 1.0702 16.808
190 late  3164 641 4.24621 3.4804 5.82258 4.51239 1.07396 16.8087
191 early 3930 766 4.22366 4.323 5.8471 4.48532 1.05547 16.8903
191 late  3176 621 4.23772 3.4936 5.89003 4.55774 1.04786 16.8911
192 early 3904 728 4.26101 4.2944 5.83995 4.45403 1.05328 16.9723
192 late  3149 570 4.38965 3.4639 5.8965 4.59076 1.08415 16.973
193 early 3897 748 4.35514 4.2867 5.90444 4.50251 1.07673 17.0545
193 late  3108 596 4.36905 3.4188 5.96099 4.58798 1.07979 17.0552
194 early 3843 735 4.34218 4.2273 5.80331 4.35476 1.08613 17.1342
194 late  3084 572 4.43936 3.3924 5.81317 4.4108 1.12127 17.135
195 early 3852 768 4.35488 4.2372 5.69976 4.33683 1.09086 17.2115
195 late  3082 599 4.43673 3.3902 5.74721 4.4585 1.09864 17.2123
196 early 3871 789 4.3286 4.2581 5.71896 4.38654 1.06846 17.2919
196 late  3096 628 4.43637 3.4056 5.7784 4.52417 1.08656 17.2926
197 early 3838 742 4.38536 4.2218 5.70583 4.37509 1.08181 17.3709
197 late  3088 586 4.37532 3.3968 5.78249 4.49593 1.08258 17.3716
198 early 3813 725 4.35327 4.1943 5.81561 4.34638 1.07448 17.4494
198 late  3045 574 4.39146 3.3495 5.82491 4.40954 1.07947 17.4502
199 early 3750 705 4.37787 4.125 5.66024 4.29081 1.076 17.5267
199 late  3006 570 4.38989 3.3066 5.68678 4.37102 1.0835 17.5274
200 early 3692 686 4.38841 4.0612 5.59915 4.26573 1.08667 17.6032
200 late  3021 559 4.38464 3.3231 5.60876 4.31676 1.07084 17.604
201 early 3724 703 4.36815 4.0964 5.71297 4.2961 1.05639 17.8243
201 late  3019 568 4.38788 3.3209 5.74757 4.38494 1.04008 17.825
202 early 3793 774 4.28843 4.1723 5.80143 4.37012 1.03586 17.9111
202 late  3068 612 4.29857 3.3748 5.83994 4.48241 1.04531 17.9121
203 early 3774 706 4.30737 4.1514 5.74932 4.32926 1.06253 17.9989
203 late  2993 548 4.38924 3.2923 5.7286 4.33592 1.08219 17.9997
204 early 3706 713 4.3524 4.0766 5.57671 4.25222 1.08419 18.0851
204 late  2995 560 4.40735 3.2945 5.60432 4.33643 1.09783 18.0869
205 early 3704 709 4.3723 4.0744 5.60471 4.26017 1.09449 18.2055
205 late  3030 584 4.38086 3.333 5.6499 4.33754 1.10363 18.2068
206 early 3727 697 4.37456 4.0997 5.69917 4.25232 1.10115 18.3151
206 late  3003 530 4.49917 3.3033 5.73915 4.33307 1.1322 18.3162
207 early 3714 711 4.44642 4.0854 5.75301 4.23517 1.11982 18.4183
207 late  3001 560 4.44952 3.3011 5.72552 4.25843 1.13362 18.4195
208 early 3761 760 4.34831 4.1371 5.6531 4.26612 1.09971 18.5182
208 late  3023 568 4.49156 3.3253 5.69607 4.34963 1.13 18.5196
209 early 3758 735 4.41751 4.1338 5.67152 4.29849 1.10617 18.6184
209 late  3043 582 4.49031 3.3473 5.67016 4.29209 1.12882 18.6196
210 early 3787 744 4.41167 4.1657 5.65133 4.31753 1.10774 18.7087
210 late  3073 589 4.50797 3.3803 5.66583 4.35349 1.13733 18.7098
211 early 3800 727 4.45421 4.18 5.60854 4.3065 1.12289 18.8015
211 late  3041 573 4.54554 3.3451 5.64122 4.37056 1.13515 18.8024
212 early 3800 759 4.43789 4.18 5.71746 4.31596 1.10895 18.8925
212 late  3052 598 4.41219 3.3572 5.74792 4.37533 1.11501 18.8935
213 early 3767 715 4.38492 4.1437 5.67138 4.26011 1.10751 18.9839
213 late  3047 563 4.4936 3.3517 5.69841 4.33194 1.12045 18.9849
214 early 3761 714 4.45068 4.1371 5.66925 4.24 1.10503 19.0756
214 late  3007 564 4.50116 3.3077 5.67751 4.28692 1.12637 19.0765
215 early 3796 789 4.35774 4.1756 5.68576 4.27541 1.07666 19.1675
215 late  3087 641 4.39132 3.3957 5.71243 4.38906 1.07191 19.1684
216 early 3804 717 4.37513 4.1844 5.70236 4.36061 1.08044 19.2706
216 late  3100 585 4.38516 3.41 5.72745 4.42564 1.0771 19.2721
217 early 3848 748 4.33836 4.2328 5.79612 4.42029 1.05899 19.4031
217 late  3135 614 4.32663 3.4485 5.82333 4.51355 1.04912 19.4042
218 early 3876 741 4.30831 4.2636 5.898 4.45123 1.04902 19.5462
218 late  3116 604 4.29846 3.4276 5.92377 4.53854 1.05648 19.5474
219 early 3862 746 4.27499 4.2482 5.90846 4.4462 1.05101 19.6642
219 late  3078 575 4.28168 3.3858 5.95058 4.53477 1.04906 19.6652
220 early 3838 760 4.2358 4.2218 5.86919 4.38724 1.04169 19.766
220 late  3082 599 4.34491 3.3902 5.89572 4.50494 1.06846 19.7669
221 early 3807 725 4.32703 4.1877 5.80883 4.35062 1.07197 19.8693
221 late  3061 563 4.37765 3.3671 5.83919 4.43266 1.08723 19.871
222 early 3755 694 4.38375 4.1305 5.73644 4.29368 1.08282 19.9763
222 late  3047 565 4.32786 3.3517 5.75953 4.34272 1.06498 19.9772
223 early 3814 767 4.25642 4.1954 5.81681 4.37858 1.03487 20.0763
223 late  3045 603 4.19343 3.3495 5.81991 4.39437 1.01445 20.0773
224 early 3784 739 4.17918 4.1624 5.7107 4.33191 1.02008 20.1824
224 late  3045 572 4.19442 3.3495 5.72256 4.41925 1.02463 20.1832
225 early 3779 734 4.1855 4.1569 5.66976 4.28169 1.02567 20.2836
225 late  3072 592 4.19336 3.3792 5.72408 4.45279 1.05599 20.2846
226 early 3800 728 4.19842 4.18 5.74176 4.34251 1.06237 20.386
226 late  3027 575 4.20846 3.3297 5.79117 4.48385 1.07697 20.3869
227 early 3806 779 4.14241 4.1866 5.79226 4.36262 1.04283 20.488
227 late  3104 624 4.17139 3.4144 5.7835 4.39364 1.05896 20.4889
228 early 3863 759 4.15532 4.2493 5.81622 4.40768 1.05566 20.5929
228 late  3110 607 4.15531 3.421 5.82794 4.45084 1.05338 20.5938
229 early 3857 747 4.15686 4.2427 5.74724 4.36593 1.04511 20.6983
229 late  3115 591 4.13933 3.4265 5.75772 4.40815 1.0382 20.6991
230 early 3884 769 4.12178 4.2724 5.74587 4.36963 1.03836 20.8058
230 late  3132 601 4.18742 3.4452 5.78251 4.44284 1.05045 20.8067
