// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 10
BURNIN = 10000
W = 50
SIGMA = 1
K = 5
A = 0.363636
SD = 1
SI = 1
SM = 1
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=3);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=3);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
2162 late  3197 636 4.08289 3.5167 6.11092 4.5022 1.00407 128.872
2163 early 3990 793 4.07268 4.389 6.04876 4.4226 1.00827 128.929
2163 late  3240 651 4.10463 3.564 6.02582 4.39153 1.00957 128.93
2164 early 4062 822 4.07164 4.4682 6.10381 4.48859 1.00197 128.988
2164 late  3233 657 4.00711 3.5563 6.09504 4.56295 0.99103 128.989
2165 early 3995 762 4.05207 4.3945 6.03669 4.46143 1.00451 129.046
2165 late  3228 604 4.05143 3.5508 6.01086 4.42904 0.999071 129.047
2166 early 4018 790 4.05824 4.4198 6.01744 4.46732 1.01195 129.104
2166 late  3216 627 4.01803 3.5376 6.03049 4.51702 1.00964 129.106
2167 early 3972 756 4.06294 4.3692 6.01643 4.44867 1.02593 129.162
2167 late  3199 583 4.12848 3.5189 6.00012 4.41625 1.04689 129.164
2168 early 4013 814 4.08821 4.4143 6.02407 4.39565 1.03314 129.22
2168 late  3221 653 4.06271 3.5431 5.99249 4.41349 1.02297 129.222
2169 early 4072 851 4.00467 4.4792 6.07516 4.46817 1.00958 129.279
2169 late  3256 673 4.06173 3.5816 6.08841 4.503 1.02058 129.281
2170 early 4062 806 4.05736 4.4682 6.07174 4.46413 1.01182 129.338
2170 late  3212 644 4.10118 3.5332 6.086 4.48341 1.02335 129.34
2171 early 4060 848 4.03571 4.466 6.07628 4.40088 1.00813 129.396
2171 late  3302 664 4.07965 3.6322 6.09855 4.50858 1.00818 129.398
2172 early 4124 822 4.06717 4.5364 6.21209 4.51601 1.00558 129.457
2172 late  3295 664 4.05068 3.6245 6.23858 4.546 0.990288 129.459
2173 early 4116 821 4.04325 4.5276 6.25699 4.56265 0.991011 129.518
2173 late  3273 641 4.05194 3.6003 6.24978 4.50943 0.993889 129.52
2174 early 4029 756 4.104 4.4319 6.10188 4.41905 1.00621 129.578
2174 late  3220 595 4.11988 3.542 6.10145 4.4164 1.00342 129.58
2175 early 4043 823 4.07767 4.4473 6.10577 4.44787 0.997527 129.637
2175 late  3255 657 4.08387 3.5805 6.09078 4.45646 1.00922 129.638
2176 early 4050 795 4.08593 4.455 6.09717 4.46276 1.01086 129.696
2176 late  3258 651 4.09208 3.5838 6.1222 4.48406 1.00737 129.697
2177 early 4090 832 4.05623 4.499 6.231 4.48061 1.00098 129.755
2177 late  3270 677 4.03089 3.597 6.23406 4.50964 0.996942 129.757
2178 early 4074 804 4.03805 4.4814 6.30048 4.47591 0.999509 129.816
2178 late  3253 635 4.06763 3.5783 6.27918 4.47666 1.00676 129.817
2179 early 4081 828 4.03945 4.4891 6.22417 4.47149 1.00196 129.875
2179 late  3262 661 4.03924 3.5882 6.22815 4.5103 1.00889 129.876
2180 early 4038 776 4.07083 4.4418 6.1757 4.41944 1.02402 129.934
2180 late  3236 627 4.04913 3.5596 6.15413 4.43471 1.01174 129.936
2181 early 4006 770 4.07863 4.4066 6.07668 4.39261 1.02696 129.994
2181 late  3199 614 4.11347 3.5189 6.05421 4.40541 1.0272 129.995
2182 early 3981 782 4.10902 4.3791 6.01613 4.36332 1.03065 130.052
2182 late  3172 632 4.12327 3.4892 6.04667 4.45892 1.04319 130.054
2183 early 3993 821 4.06987 4.3923 6.15088 4.42788 1.01978 130.11
2183 late  3181 655 4.03427 3.4991 6.1327 4.44149 1.00534 130.112
2184 early 3971 790 4.03274 4.3681 6.07819 4.42276 1.00101 130.167
2184 late  3205 626 4.00468 3.5255 6.05367 4.39771 0.991264 130.169
2185 early 3999 794 4.011 4.3989 6.12011 4.42356 1.0045 130.225
2185 late  3214 637 4.08961 3.5354 6.13501 4.48703 1.01556 130.227
2186 early 4000 786 4.0895 4.4 6.1553 4.43249 1.01525 130.284
2186 late  3175 608 4.10142 3.4925 6.15375 4.47518 1.01134 130.286
2187 early 4007 832 4.04218 4.4077 6.13687 4.44806 1.00549 130.342
2187 late  3202 653 4.05653 3.5222 6.12348 4.47542 1.01218 130.344
2188 early 3962 760 4.08657 4.3582 6.00669 4.39849 1.02751 130.4
2188 late  3204 607 4.05961 3.5244 5.99221 4.38241 1.01654 130.401
2189 early 4054 850 3.99877 4.4594 6.10542 4.49196 0.999013 130.459
2189 late  3237 681 4.00556 3.5607 6.13651 4.53907 0.989805 130.461
2190 early 4001 764 4.04974 4.4011 6.05286 4.44371 1.0165 130.518
2190 late  3215 603 4.04728 3.5365 6.07709 4.4722 1.01866 130.519
2191 early 4004 789 4.0527 4.4044 6.05941 4.41202 1.02023 130.576
2191 late  3193 629 4.08174 3.5123 6.06338 4.43666 1.0191 130.578
2192 early 3977 784 4.07996 4.3747 6.07189 4.36087 1.03646 130.634
2192 late  3204 626 4.12328 3.5244 6.03509 4.34762 1.05368 130.636
2193 early 4049 845 4.05409 4.4539 6.14923 4.45473 1.02914 130.694
2193 late  3239 674 4.07688 3.5629 6.16416 4.48461 1.03952 130.695
2194 early 4066 827 4.04427 4.4726 6.22693 4.47678 1.02705 130.753
2194 late  3265 647 4.06432 3.5915 6.2376 4.599 1.0098 130.755
2195 early 4045 780 4.08776 4.4495 6.20422 4.43184 1.01706 130.813
2195 late  3204 593 4.18009 3.5244 6.21207 4.51068 1.03683 130.815
2196 early 4003 799 4.14614 4.4033 6.19976 4.44557 1.02998 130.872
2196 late  3167 624 4.13893 3.4837 6.21744 4.49015 1.02494 130.873
2197 early 3986 819 4.08304 4.3846 6.24661 4.38199 1.01129 130.93
2197 late  3179 656 4.095 3.4969 6.23568 4.38892 1.01164 130.932
2198 early 3982 803 4.06755 4.3802 6.23714 4.41739 0.999247 130.989
2198 late  3218 649 4.06899 3.5398 6.21155 4.43082 0.998757 130.991
2199 early 4045 827 4.03263 4.4495 6.26601 4.50064 0.996539 131.049
2199 late  3225 644 4.03938 3.5475 6.24019 4.47497 1.00465 131.05
2200 early 4018 793 4.0448 4.4198 6.21541 4.43788 1.00846 131.108
2200 late  3190 629 4.02602 3.509 6.25159 4.49499 0.994984 131.11
2201 early 3965 775 4.04363 4.3615 6.14866 4.35529 1.00328 131.166
2201 late  3211 627 4.04267 3.5321 6.1332 4.3402 0.99782 131.167
2202 early 4008 797 4.03992 4.4088 6.21361 4.35849 1.00724 131.224
2202 late  3195 629 4.08451 3.5145 6.19689 4.42497 1.01033 131.225
2203 early 3963 768 4.09917 4.3593 6.06744 4.3282 1.01918 131.281
2203 late  3157 603 4.09978 3.4727 6.00137 4.31424 1.03136 131.282
2204 early 3896 739 4.13244 4.2856 5.91151 4.27063 1.03593 131.337
2204 late  3112 594 4.19762 3.4232 5.90411 4.28905 1.04531 131.338
2205 early 3943 831 4.10221 4.3373 5.95708 4.31767 1.02612 131.392
2205 late  3165 671 4.11469 3.4815 5.98607 4.39751 1.03665 131.393
2206 early 3936 771 4.1128 4.3296 6.01414 4.38415 1.03227 131.448
2206 late  3160 614 4.12405 3.476 5.99656 4.34404 1.03418 131.45
2207 early 3920 760 4.13061 4.312 5.95722 4.31445 1.0324 131.505
2207 late  3143 625 4.19058 3.4573 5.92574 4.30208 1.03245 131.506
2208 early 3922 779 4.15961 4.3142 5.91782 4.33505 1.03009 131.561
2208 late  3154 648 4.1747 3.4694 5.91102 4.30311 1.03805 131.562
2209 early 3944 790 4.13818 4.3384 5.93486 4.27689 1.03524 131.617
2209 late  3137 629 4.1562 3.4507 5.91274 4.30306 1.0271 131.618
2210 early 3893 756 4.15489 4.2823 5.80871 4.24934 1.0262 131.672
2210 late  3167 597 4.2204 3.4837 5.85278 4.28901 1.036 131.674
2211 early 3972 805 4.16239 4.3692 6.0987 4.33424 1.02568 131.732
2211 late  3136 610 4.19324 3.4496 6.0927 4.38456 1.02997 131.733
2212 early 3904 768 4.17162 4.2944 6.01833 4.2895 1.02203 131.789
2212 late  3118 601 4.19179 3.4298 6.01625 4.33204 1.04137 131.79
2213 early 3905 787 4.14545 4.2955 5.95447 4.28102 1.04097 131.845
2213 late  3104 626 4.16785 3.4144 5.96896 4.36488 1.03512 131.846
2214 early 3899 795 4.11413 4.2889 5.91981 4.31305 1.0218 131.9
2214 late  3086 611 4.20544 3.3946 5.91246 4.3533 1.04569 131.902
2215 early 3846 760 4.17681 4.2306 5.83813 4.28218 1.02678 131.955
2215 late  3082 593 4.24367 3.3902 5.79874 4.30004 1.05419 131.957
2216 early 3861 779 4.1857 4.2471 5.75747 4.33592 1.03781 132.01
2216 late  3071 631 4.24878 3.3781 5.7599 4.34145 1.04038 132.012
2217 early 3878 807 4.15652 4.2658 5.78881 4.3064 1.0116 132.066
2217 late  3144 648 4.19148 3.4584 5.79713 4.32061 1.0299 132.067
2218 early 3892 748 4.19373 4.2812 5.78778 4.28516 1.0406 132.121
2218 late  3091 576 4.19541 3.4001 5.80917 4.33346 1.06244 132.123
2219 early 3836 745 4.18639 4.2196 5.76846 4.22559 1.06048 132.175
2219 late  3098 603 4.14977 3.4078 5.76381 4.22391 1.05165 132.177
2220 early 3881 783 4.1108 4.2691 5.88097 4.24957 1.04664 132.23
2220 late  3123 631 4.06884 3.4353 5.88963 4.26249 1.02914 132.232
2221 early 3865 742 4.09573 4.2515 5.86943 4.18284 1.01216 132.285
2221 late  3112 578 4.16356 3.4232 5.86898 4.25069 1.04402 132.287
2222 early 3895 783 4.12555 4.2845 5.91175 4.26741 1.03569 132.34
2222 late  3128 633 4.13875 3.4408 5.91647 4.29965 1.03868 132.342
2223 early 3869 741 4.15456 4.2559 5.88419 4.22634 1.06358 132.396
2223 late  3129 597 4.15916 3.4419 5.90478 4.28672 1.07766 132.397
2224 early 3913 784 4.12548 4.3043 5.93111 4.26405 1.05801 132.451
2224 late  3175 627 4.18929 3.4925 5.95669 4.37305 1.08567 132.453
2225 early 3949 774 4.1722 4.3439 6.03451 4.33291 1.06432 132.509
2225 late  3173 606 4.20643 3.4903 6.00254 4.32526 1.08446 132.51
2226 early 3953 780 4.1791 4.3483 6.0152 4.34549 1.08753 132.566
2226 late  3183 607 4.18096 3.5013 6.01493 4.37403 1.08577 132.568
2227 early 3977 794 4.14659 4.3747 6.01076 4.34622 1.07418 132.624
2227 late  3207 644 4.18927 3.5277 6.04837 4.39994 1.08731 132.626
2228 early 4009 802 4.15116 4.4099 6.162 4.39837 1.06984 132.684
2228 late  3206 628 4.21616 3.5266 6.13633 4.40407 1.08671 132.686
2229 early 3929 723 4.2563 4.3219 6.0351 4.3524 1.09137 132.741
2229 late  3149 565 4.30613 3.4639 6.03883 4.40842 1.10194 132.743
2230 early 3974 825 4.20458 4.3714 6.0946 4.45056 1.0619 132.8
2230 late  3219 650 4.21342 3.5409 6.11385 4.48306 1.04753 132.801
2231 early 4024 805 4.17048 4.4264 6.18228 4.52916 1.03852 132.859
2231 late  3258 653 4.2035 3.5838 6.17018 4.54073 1.04911 132.86
2232 early 4036 778 4.20045 4.4396 6.24757 4.52898 1.05178 132.919
2232 late  3237 626 4.23077 3.5607 6.24828 4.56429 1.06271 132.92
2233 early 4009 772 4.2235 4.4099 6.21034 4.43154 1.05862 132.979
2233 late  3223 604 4.20416 3.5453 6.22435 4.54496 1.04809 132.98
2234 early 4014 791 4.17862 4.4154 6.20596 4.40539 1.04509 133.038
2234 late  3189 599 4.26215 3.5079 6.20415 4.50048 1.06616 133.04
2235 early 3986 797 4.20998 4.3846 6.0565 4.38611 1.05569 133.096
2235 late  3189 628 4.19881 3.5079 6.07489 4.44612 1.05989 133.097
2236 early 3981 792 4.16453 4.3791 6.12007 4.42804 1.0417 133.154
2236 late  3142 618 4.0958 3.4562 6.14217 4.50635 1.03119 133.156
2237 early 3878 736 4.12867 4.2658 5.98147 4.31513 1.04048 133.21
2237 late  3165 588 4.12101 3.4815 5.97166 4.36162 1.03823 133.212
2238 early 3934 769 4.11998 4.3274 6.09373 4.40924 1.02872 133.268
2238 late  3139 621 4.12074 3.4529 6.0783 4.45336 1.02549 133.269
2239 early 3934 795 4.08592 4.3274 6.08228 4.40026 1.01017 133.324
2239 late  3189 646 4.04327 3.5079 6.07377 4.37673 0.986516 133.326
2240 early 4035 846 3.98587 4.4385 6.2365 4.4488 0.982156 133.384
2240 late  3229 675 3.95726 3.5519 6.23106 4.45829 0.967482 133.385
2241 early 4022 793 3.97986 4.4242 6.19468 4.43974 0.974639 133.443
2241 late  3209 628 3.94671 3.5299 6.18835 4.4711 0.972577 133.444
2242 early 4005 796 3.96355 4.4055 6.07057 4.41201 0.976779 133.501
2242 late  3207 637 3.99813 3.5277 6.08087 4.47651 0.984721 133.503
2243 early 4006 799 4.00125 4.4066 6.12496 4.50369 0.99351 133.56
2243 late  3208 642 4.01995 3.5288 6.11435 4.50548 0.99096 133.561
2244 early 4034 826 3.99207 4.4374 6.09252 4.4607 0.994546 133.618
2244 late  3244 661 4.01017 3.5684 6.09147 4.48873 1.00031 133.62
2245 early 4046 802 4.01705 4.4506 6.06404 4.48025 0.997776 133.678
2245 late  3255 641 4.00461 3.5805 6.05594 4.52763 0.998157 133.68
2246 early 4067 812 4.00541 4.4737 6.09606 4.49954 1.0032 133.738
2246 late  3260 650 4.05798 3.586 6.09015 4.51559 1.00644 133.74
2247 early 4037 777 4.08447 4.4407 6.09567 4.44997 1.00917 133.81
2247 late  3207 606 4.16776 3.5277 6.06607 4.44924 1.04147 133.811
2248 early 4077 870 4.065 4.4847 6.13315 4.50294 1.02085 133.87
2248 late  3255 678 4.13641 3.5805 6.1369 4.50831 1.02765 133.872
2249 early 4073 818 4.10484 4.4803 6.12676 4.49543 1.02627 133.93
2249 late  3234 643 4.08163 3.5574 6.13657 4.53576 1.02288 133.931
2250 early 4033 799 4.07488 4.4363 6.08488 4.46316 1.02058 133.989
2250 late  3207 628 4.10134 3.5277 6.08659 4.51539 1.03025 133.991
2251 early 4014 807 4.07573 4.4154 6.00672 4.43469 1.02043 134.048
2251 late  3202 659 4.07152 3.5222 5.99636 4.50092 1.02623 134.05
2252 early 4001 799 4.05874 4.4011 5.95953 4.47842 1.02324 134.106
2252 late  3177 633 4.10922 3.4947 5.96281 4.48303 1.0406 134.108
2253 early 3989 812 4.06919 4.3879 5.91751 4.44454 1.03485 134.164
2253 late  3194 651 4.0479 3.5134 5.96809 4.5219 1.0119 134.165
2254 early 3979 785 4.05202 4.3769 5.96751 4.409 0.997487 134.221
2254 late  3164 608 4.1318 3.4804 6.0027 4.4851 0.999684 134.222
2255 early 3936 772 4.12525 4.3296 5.99491 4.33909 1.00737 134.278
2255 late  3178 623 4.09031 3.4958 5.99645 4.39225 0.998427 134.279
2256 early 3923 745 4.12363 4.3153 5.99723 4.30479 1.01275 134.335
2256 late  3150 582 4.15238 3.465 5.99331 4.31906 1.01238 134.336
2257 early 3951 801 4.10782 4.3461 5.9793 4.36701 1.00683 134.392
2257 late  3186 634 4.12021 3.5046 5.97175 4.36675 1.0113 134.393
2258 early 4009 823 4.06909 4.4099 5.99979 4.41495 1.00075 134.45
2258 late  3201 650 4.08872 3.5211 6.00645 4.44477 0.998126 134.451
2259 early 4006 805 4.06615 4.4066 5.99441 4.37411 0.996755 134.507
2259 late  3214 634 4.11792 3.5354 6.02233 4.44871 1.01307 134.509
2260 early 4009 795 4.10302 4.4099 6.0616 4.39426 1.01896 134.565
2260 late  3198 633 4.16729 3.5178 6.05626 4.38941 1.03596 134.567
2261 early 4012 814 4.11889 4.4132 6.09556 4.37738 1.01695 134.624
2261 late  3210 632 4.19782 3.531 6.06817 4.35533 1.0296 134.625
2262 early 4024 814 4.14637 4.4264 6.05352 4.39339 1.03131 134.682
2262 late  3254 645 4.20252 3.5794 6.05229 4.46955 1.04917 134.684
2263 early 4067 813 4.16253 4.4737 6.1026 4.44896 1.04131 134.741
2263 late  3185 629 4.22135 3.5035 6.12134 4.49995 1.05934 134.743
2264 early 3958 773 4.20162 4.3538 5.98865 4.34626 1.06645 134.798
2264 late  3179 610 4.22743 3.4969 5.95706 4.31884 1.08367 134.8
2265 early 3938 759 4.21991 4.3318 5.90263 4.26531 1.07517 134.855
2265 late  3167 602 4.21535 3.4837 5.94028 4.36607 1.08241 134.856
2266 early 3944 777 4.18788 4.3384 6.02453 4.31312 1.0748 134.912
2266 late  3155 633 4.17908 3.4705 6.02549 4.3329 1.08304 134.914
2267 early 3925 770 4.16306 4.3175 6.02339 4.3135 1.07439 134.97
2267 late  3124 615 4.1847 3.4364 6.03774 4.37134 1.0637 134.971
2268 early 3877 753 4.17771 4.2647 6.01745 4.27396 1.05494 135.026
2268 late  3078 596 4.18713 3.3858 6.02993 4.28564 1.04288 135.027
2269 early 3832 754 4.16649 4.2152 5.94224 4.15544 1.05558 135.081
2269 late  3112 605 4.16677 3.4232 5.92869 4.18154 1.05174 135.083
2270 early 3916 804 4.10598 4.3076 6.00778 4.249 1.04239 135.138
2270 late  3188 658 4.1032 3.5068 6.0414 4.3068 1.04329 135.139
2271 early 3992 804 4.0754 4.3912 6.22757 4.35666 1.0268 135.197
2271 late  3204 649 4.07678 3.5244 6.21485 4.40501 1.00999 135.198
2272 early 4017 813 4.04929 4.4187 6.28091 4.42318 1.00921 135.256
2272 late  3224 641 4.05924 3.5464 6.25932 4.3845 1.02264 135.257
2273 early 3984 760 4.09413 4.3824 6.18177 4.35879 1.0246 135.315
2273 late  3158 582 4.13901 3.4738 6.22493 4.44662 1.0209 135.317
2274 early 3920 762 4.14005 4.312 6.23236 4.30325 1.01505 135.373
2274 late  3131 619 4.14915 3.4441 6.2305 4.34249 1.00798 135.375
2275 early 3976 845 4.05483 4.3736 6.37275 4.4121 0.998994 135.432
2275 late  3171 660 4.14412 3.4881 6.32986 4.37701 1.01608 135.433
2276 early 3975 804 4.10365 4.3725 6.26425 4.38336 1.01006 135.49
2276 late  3161 640 4.09427 3.4771 6.22707 4.34956 1.00538 135.492
2277 early 3921 760 4.10686 4.3131 6.12512 4.29072 1.01709 135.548
2277 late  3151 624 4.04919 3.4661 6.1043 4.28087 1.00635 135.55
2278 early 3882 731 4.0984 4.2702 6.04268 4.20508 1.01932 135.605
2278 late  3109 591 4.11547 3.4199 6.03992 4.21404 1.04407 135.606
2279 early 3848 739 4.13306 4.2328 6.00837 4.20802 1.046 135.661
2279 late  3075 571 4.1574 3.3825 5.99657 4.18732 1.06634 135.663
2280 early 3840 765 4.12995 4.224 5.93556 4.18007 1.06328 135.717
2280 late  3087 595 4.18724 3.3957 5.9366 4.20057 1.08196 135.719
2281 early 3805 718 4.20841 4.1855 5.94683 4.15602 1.08778 135.772
2281 late  3096 590 4.23224 3.4056 5.90938 4.13421 1.07623 135.774
2282 early 3862 766 4.19446 4.2482 6.01137 4.23042 1.06344 135.827
2282 late  3090 618 4.14563 3.399 5.99889 4.2427 1.05502 135.829
2283 early 3865 775 4.11384 4.2515 5.90048 4.2272 1.04994 135.882
2283 late  3101 635 4.17124 3.4111 5.90245 4.25103 1.06256 135.884
2284 early 3794 693 4.22667 4.1734 5.83366 4.131 1.04771 135.937
2284 late  3072 546 4.26888 3.3792 5.8222 4.1699 1.06673 135.938
2285 early 3800 728 4.25947 4.18 5.79552 4.13913 1.05895 135.992
2285 late  3072 577 4.32812 3.3792 5.80315 4.16054 1.06771 135.993
2286 early 3839 767 4.26361 4.2229 5.86597 4.15559 1.04845 136.046
2286 late  3084 606 4.26816 3.3924 5.85481 4.2587 1.04702 136.047
2287 early 3842 758 4.22879 4.2262 5.84696 4.21786 1.04503 136.101
2287 late  3095 597 4.25008 3.4045 5.8612 4.22977 1.04297 136.102
2288 early 3907 812 4.15895 4.2977 5.94782 4.2588 1.02355 136.156
2288 late  3096 649 4.15924 3.4056 5.9152 4.33844 1.02649 136.157
2289 early 3855 759 4.14345 4.2405 5.82039 4.27875 1.02646 136.21
2289 late  3115 621 4.14703 3.4265 5.83852 4.34806 1.02151 136.212
2290 early 3873 758 4.13968 4.2603 5.88315 4.32249 1.01317 136.265
2290 late  3141 613 4.14932 3.4551 5.90119 4.3395 1.01783 136.266
2291 early 3928 787 4.11762 4.3208 6.00199 4.34409 1.02291 136.321
2291 late  3112 640 4.08869 3.4232 5.9604 4.32621 1.02057 136.323
2292 early 3842 730 4.12181 4.2262 5.80064 4.24171 1.02603 136.376
2292 late  3127 565 4.16597 3.4397 5.82757 4.26816 1.03038 136.377
2293 early 3936 809 4.10417 4.3296 6.05704 4.31963 1.01347 136.434
2293 late  3191 639 4.17581 3.5101 6.03096 4.33718 1.0304 136.435
2294 early 3941 750 4.19081 4.3351 6.10182 4.36856 1.04085 136.491
2294 late  3188 587 4.24624 3.5068 6.06395 4.32312 1.06085 136.493
2295 early 4011 823 4.16978 4.4121 6.12279 4.41796 1.04637 136.549
2295 late  3194 639 4.18848 3.5134 6.09975 4.42441 1.05416 136.551
2296 early 3969 775 4.17536 4.3659 6.04541 4.35487 1.04006 136.607
2296 late  3210 618 4.21059 3.531 6.06506 4.39966 1.04579 136.608
2297 early 4004 794 4.17732 4.4044 6.09903 4.3831 1.03696 136.666
2297 late  3210 631 4.22523 3.531 6.13077 4.40053 1.04766 136.668
2298 early 4012 802 4.18071 4.4132 6.18882 4.41929 1.03739 136.742
2298 late  3181 614 4.26092 3.4991 6.21963 4.4866 1.06004 136.743
2299 early 4015 834 4.16812 4.4165 6.16485 4.4187 1.03611 136.801
2299 late  3175 636 4.24945 3.4925 6.13386 4.40851 1.06173 136.803
2300 early 3943 768 4.22698 4.3373 6.00163 4.31299 1.05884 136.859
2300 late  3147 608 4.26184 3.4617 5.98199 4.39718 1.0769 136.861
2301 early 3940 793 4.20279 4.334 5.98284 4.40592 1.05812 136.916
2301 late  3154 630 4.22194 3.4694 5.97804 4.41551 1.05675 136.917
2302 early 3916 762 4.20582 4.3076 5.92877 4.34406 1.04877 136.972
2302 late  3137 613 4.1884 3.4507 5.9579 4.40044 1.03698 136.973
2303 early 3930 793 4.14148 4.323 5.99148 4.33482 1.03842 137.029
2303 late  3165 642 4.12512 3.4815 5.98194 4.34478 1.04013 137.03
2304 early 3976 811 4.07973 4.3736 6.0764 4.31165 1.02691 137.087
2304 late  3201 661 3.9925 3.5211 6.08262 4.37743 1.0125 137.088
2305 early 3967 766 4.02849 4.3637 6.05827 4.32247 1.01538 137.144
2305 late  3176 611 4.03778 3.4936 6.04277 4.31503 1.01102 137.145
2306 early 3990 814 4.01003 4.389 6.10906 4.3759 1.00301 137.202
2306 late  3197 653 4.05192 3.5167 6.09256 4.37387 1.01752 137.203
2307 early 3990 793 4.04787 4.389 6.03933 4.39733 1.0188 137.26
2307 late  3190 643 4.08495 3.509 6.03242 4.3878 1.03292 137.261
2308 early 3972 782 4.08384 4.3692 6.0215 4.37507 1.03827 137.317
2308 late  3211 636 4.08222 3.5321 6.02725 4.37432 1.04049 137.318
2309 early 3988 777 4.09203 4.3868 6.0625 4.36184 1.04814 137.374
2309 late  3196 617 4.11233 3.5156 6.04018 4.32326 1.05194 137.376
2310 early 4008 812 4.0766 4.4088 6.05455 4.33736 1.04092 137.432
2310 late  3179 642 4.0648 3.4969 6.04419 4.37044 1.04058 137.434
2311 early 3992 813 4.03332 4.3912 6.04107 4.34688 1.03031 137.49
2311 late  3198 644 4.02595 3.5178 6.01819 4.32504 1.02064 137.491
2312 early 4016 818 4.00224 4.4176 5.99535 4.33809 1.01195 137.548
2312 late  3193 643 3.98184 3.5123 5.9984 4.38615 1.01034 137.549
2313 early 3991 798 3.98572 4.3901 5.90831 4.33773 1.01954 137.605
2313 late  3183 615 4.01162 3.5013 5.95787 4.43501 1.01885 137.606
2314 early 3920 737 4.06939 4.312 5.89043 4.29543 1.03316 137.662
2314 late  3102 583 4.06931 3.4122 5.8924 4.33705 1.02224 137.664
2315 early 3908 806 4.0238 4.2988 5.83013 4.2289 1.00819 137.717
2315 late  3150 658 4.04317 3.465 5.84421 4.33162 1.00159 137.719
2316 early 3941 791 4.03096 4.3351 5.98381 4.34114 0.98985 137.775
2316 late  3162 623 4.02119 3.4782 5.98479 4.36211 0.994624 137.776
2317 early 3905 743 4.06581 4.2955 5.99114 4.30489 1.01767 137.831
2317 late  3134 587 4.082 3.4474 5.99526 4.35333 1.02553 137.832
2318 early 3858 724 4.1283 4.2438 5.98906 4.2503 1.03292 137.886
2318 late  3076 567 4.10696 3.3836 5.99315 4.30119 1.02731 137.888
2319 early 3873 797 4.05603 4.2603 6.02737 4.31351 1.01214 137.942
2319 late  3116 628 4.12259 3.4276 5.98844 4.27884 1.03402 137.943
2320 early 3887 771 4.10651 4.2757 5.98853 4.29889 1.04296 137.999
2320 late  3163 619 4.11951 3.4793 5.97274 4.30224 1.05058 138
2321 early 3966 803 4.08296 4.3626 6.11728 4.38126 1.03807 138.057
2321 late  3212 643 4.15691 3.5332 6.06307 4.33077 1.06538 138.058
2322 early 4033 821 4.10712 4.4363 6.11466 4.43093 1.04116 138.115
2322 late  3215 644 4.13717 3.5365 6.1191 4.4368 1.04635 138.117
2323 early 4029 814 4.09928 4.4319 6.1032 4.40226 1.04344 138.174
2323 late  3316 662 4.13691 3.6476 6.1262 4.44434 1.06031 138.175
2324 early 4132 816 4.12246 4.5452 6.31399 4.53088 1.05203 138.236
2324 late  3302 665 4.14143 3.6322 6.3354 4.57566 1.05209 138.238
2325 early 4084 782 4.15695 4.4924 6.2123 4.47472 1.05583 138.297
2325 late  3221 616 4.16951 3.5431 6.18659 4.50929 1.06644 138.299
2326 early 3994 773 4.169 4.3934 6.08515 4.38429 1.05859 138.356
2326 late  3243 617 4.19611 3.5673 6.06048 4.36458 1.06475 138.357
2327 early 4063 820 4.14743 4.4693 6.10222 4.39444 1.04479 138.414
2327 late  3226 645 4.20769 3.5486 6.08967 4.48253 1.06231 138.416
2328 early 3991 765 4.20947 4.3901 5.95565 4.37979 1.06089 138.472
2328 late  3178 596 4.23348 3.4958 5.99539 4.46525 1.04877 138.474
2329 early 3978 800 4.181 4.3758 6.07586 4.41097 1.03494 138.53
2329 late  3177 629 4.21121 3.4947 6.05977 4.40952 1.04627 138.531
2330 early 3928 751 4.21487 4.3208 5.95406 4.33914 1.04939 138.587
2330 late  3169 582 4.26696 3.4859 5.92377 4.33054 1.06248 138.588
2331 early 3919 750 4.25899 4.3109 5.83554 4.33477 1.04797 138.643
2331 late  3128 591 4.28037 3.4408 5.85635 4.38985 1.05914 138.644
2332 early 3907 779 4.22754 4.2977 5.87087 4.33617 1.04914 138.699
2332 late  3124 627 4.27113 3.4364 5.89728 4.37067 1.07202 138.7
2333 early 3890 766 4.23316 4.279 5.88835 4.26951 1.0635 138.754
2333 late  3130 588 4.28211 3.443 5.88507 4.28599 1.07668 138.756
2334 early 3886 756 4.2545 4.2746 5.87788 4.26183 1.06999 138.809
2334 late  3149 591 4.24865 3.4639 5.91452 4.37058 1.07336 138.811
2335 early 3914 765 4.22279 4.3054 6.01733 4.32258 1.05187 138.866
2335 late  3135 606 4.24753 3.4485 6.02954 4.39491 1.06124 138.867
2336 early 3918 783 4.19883 4.3098 6.05855 4.35249 1.06126 138.922
2336 late  3186 623 4.23164 3.5046 6.06687 4.43296 1.06623 138.923
2337 early 3909 723 4.26401 4.2999 6.09617 4.35708 1.08289 138.981
