// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 301
BURNIN = 1
W = 50
SIGMA = 4
K = 5
A = 0.444444
SD = 4
SI = 4
SM = 4
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=12);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=12);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
172 early 3637 671 4.91312 3.2733 4.56495 3.50746 1.23288 55.8617
172 late  2927 500 5.10899 2.6343 4.67322 3.71076 1.27605 55.8628
173 early 3614 687 4.9477 3.2526 4.54256 3.51121 1.23298 56.3133
173 late  2948 518 5.14925 2.6532 4.67243 3.74012 1.28053 56.3147
174 early 3592 644 5.04677 3.2328 4.58462 3.53468 1.25501 56.6906
174 late  2933 487 5.25026 2.6397 4.69888 3.69501 1.31129 56.6918
175 early 3623 690 5.0599 3.2607 4.63703 3.52293 1.26359 57.0672
175 late  2939 551 5.15141 2.6451 4.7109 3.65376 1.27594 57.0683
176 early 3581 642 5.04859 3.2229 4.54646 3.45663 1.24798 57.4423
176 late  2933 494 5.28946 2.6397 4.65088 3.65644 1.30003 57.4435
177 early 3587 654 5.14274 3.2283 4.529 3.47079 1.26735 57.8167
177 late  2906 486 5.38369 2.6154 4.65708 3.66437 1.32209 57.8177
178 early 3573 667 5.192 3.2157 4.6306 3.49404 1.27288 58.1887
178 late  2860 486 5.37413 2.574 4.75273 3.66443 1.32657 58.1898
179 early 3493 633 5.21901 3.1437 4.6282 3.43678 1.30232 58.555
179 late  2922 522 5.33641 2.6298 4.72126 3.55256 1.33333 58.5561
180 early 3574 652 5.18047 3.2166 4.70235 3.51823 1.29799 58.9695
180 late  2934 512 5.35208 2.6406 4.7956 3.67146 1.35855 58.9706
181 early 3581 647 5.20441 3.2229 4.70936 3.52236 1.31639 59.3792
181 late  2930 508 5.32253 2.637 4.81918 3.68593 1.35802 59.3803
182 early 3585 655 5.16736 3.2265 4.76962 3.54776 1.32385 59.8008
182 late  2930 501 5.3413 2.637 4.86301 3.70501 1.37713 59.802
183 early 3568 638 5.2074 3.2112 4.75943 3.54053 1.33604 60.1992
183 late  2959 504 5.28185 2.6631 4.86237 3.68041 1.35789 60.2003
184 early 3640 681 5.10659 3.276 4.81778 3.57084 1.30055 60.6251
184 late  2975 512 5.26622 2.6775 4.92558 3.71578 1.34084 60.6266
185 early 3635 660 5.12847 3.2715 4.82124 3.58587 1.29959 61.0288
185 late  2976 512 5.30578 2.6784 4.88284 3.725 1.34341 61.0299
186 early 3620 644 5.18398 3.258 4.7379 3.56908 1.31271 61.4245
186 late  2943 507 5.25416 2.6487 4.83988 3.72398 1.31295 61.4258
187 early 3593 650 5.12274 3.2337 4.68388 3.45922 1.28277 61.8233
187 late  2911 486 5.33906 2.6199 4.79325 3.66829 1.34009 61.825
188 early 3568 657 5.1718 3.2112 4.6611 3.50903 1.28868 62.3028
188 late  2916 497 5.39266 2.6244 4.74619 3.6442 1.33882 62.304
189 early 3593 677 5.18814 3.2337 4.65031 3.4895 1.29251 62.7118
189 late  2946 534 5.35064 2.6514 4.75676 3.64911 1.34182 62.7131
190 early 3616 670 5.17395 3.2544 4.71443 3.55175 1.30337 63.1081
190 late  2984 515 5.40851 2.6856 4.79461 3.68435 1.3616 63.1092
191 early 3607 623 5.30164 3.2463 4.57764 3.44785 1.32853 63.4972
191 late  2978 482 5.41169 2.6802 4.71392 3.66498 1.35426 63.4986
192 early 3627 649 5.26441 3.2643 4.75563 3.57798 1.31293 63.8895
192 late  2981 508 5.3368 2.6829 4.84144 3.71623 1.32573 63.8908
193 early 3657 676 5.16544 3.2913 4.71318 3.53111 1.26689 64.287
193 late  3038 531 5.26926 2.7342 4.80947 3.70386 1.28604 64.2881
194 early 3673 635 5.18541 3.3057 4.7551 3.56119 1.27008 64.6929
194 late  2966 475 5.31153 2.6694 4.82743 3.69485 1.31524 64.6942
195 early 3645 679 5.1358 3.2805 4.67044 3.5218 1.27243 65.0823
195 late  2973 515 5.3034 2.6757 4.77924 3.69935 1.31315 65.0833
196 early 3636 663 5.15402 3.2724 4.69217 3.57436 1.2907 65.4708
196 late  2984 518 5.28016 2.6856 4.7782 3.72209 1.32306 65.4719
197 early 3645 661 5.14129 3.2805 4.68569 3.58104 1.27654 65.8681
197 late  2978 511 5.27099 2.6802 4.76964 3.67697 1.29987 65.8691
198 early 3691 713 5.0596 3.3219 4.73506 3.59896 1.25603 66.2706
198 late  2993 544 5.19445 2.6937 4.82764 3.71426 1.29937 66.2719
199 early 3632 639 5.10463 3.2688 4.65921 3.53108 1.2701 66.6689
199 late  2979 494 5.27795 2.6811 4.74954 3.70123 1.32729 66.67
200 early 3652 673 5.12103 3.2868 4.67016 3.566 1.28724 67.0668
200 late  2988 536 5.30489 2.6892 4.75488 3.6979 1.34438 67.0684
201 early 3704 716 5.08612 3.3336 4.72461 3.59851 1.28699 68.1086
201 late  3009 571 5.20273 2.7081 4.81294 3.73999 1.32104 68.1097
202 early 3662 653 5.09667 3.2958 4.64155 3.5531 1.28372 68.5095
202 late  2969 509 5.17918 2.6721 4.74125 3.69336 1.31829 68.5106
203 early 3623 654 5.06376 3.2607 4.58198 3.49758 1.2727 68.9041
203 late  2954 508 5.18111 2.6586 4.69225 3.66968 1.28605 68.9051
204 early 3613 659 5.05369 3.2517 4.59261 3.52753 1.24329 69.3048
204 late  2916 494 5.21605 2.6244 4.68462 3.66403 1.29218 69.306
205 early 3534 618 5.12903 3.1806 4.45208 3.43332 1.27221 69.688
205 late  2856 465 5.2486 2.5704 4.52893 3.58443 1.29832 69.689
206 early 3485 629 5.1208 3.1365 4.38864 3.37351 1.27604 70.071
206 late  2835 486 5.2642 2.5515 4.49606 3.55579 1.32275 70.0721
207 early 3474 639 5.11197 3.1266 4.40789 3.37163 1.27001 70.455
207 late  2861 479 5.27053 2.5749 4.5111 3.51484 1.2936 70.4561
208 early 3526 665 5.08792 3.1734 4.47844 3.40494 1.25383 70.8422
208 late  2858 512 5.27607 2.5722 4.59554 3.56563 1.29811 70.8432
209 early 3527 669 5.08563 3.1743 4.50791 3.39858 1.26396 71.2347
209 late  2875 519 5.20452 2.5875 4.60112 3.54733 1.296 71.2358
210 early 3525 650 5.06043 3.1725 4.48186 3.43261 1.25248 71.6221
210 late  2872 505 5.13196 2.5848 4.57865 3.57217 1.26323 71.6232
211 early 3481 609 5.05918 3.1329 4.39566 3.3656 1.24591 72.0042
211 late  2864 456 5.15957 2.5776 4.48187 3.49537 1.26222 72.0052
212 early 3477 613 5.07363 3.1293 4.37927 3.36788 1.25137 72.3799
212 late  2846 492 5.14406 2.5614 4.48428 3.52395 1.24982 72.3807
213 early 3444 598 5.07724 3.0996 4.38346 3.38557 1.23142 72.7524
213 late  2850 477 5.11018 2.565 4.46062 3.50826 1.23088 72.7532
214 early 3482 632 5.00115 3.1338 4.4012 3.43949 1.2131 73.1314
214 late  2869 505 5.09794 2.5821 4.48152 3.56428 1.23039 73.1337
215 early 3568 699 4.90331 3.2112 4.48795 3.53645 1.19339 73.5305
215 late  2926 565 5.04887 2.6334 4.59248 3.68851 1.2406 73.5314
216 early 3566 640 4.96326 3.2094 4.4954 3.51073 1.23135 73.9316
216 late  2944 497 5.11753 2.6496 4.5999 3.66011 1.27208 73.9326
217 early 3602 658 5 3.2418 4.53695 3.51012 1.24736 74.3353
217 late  2911 505 5.13123 2.6199 4.62206 3.66607 1.28135 74.3362
218 early 3572 661 4.99664 3.2148 4.42936 3.43619 1.24524 74.7393
218 late  2914 504 5.15923 2.6226 4.52273 3.62904 1.27385 74.7401
219 early 3566 652 5.03309 3.2094 4.43378 3.46677 1.2378 75.1325
219 late  2872 485 5.16678 2.5848 4.52371 3.63226 1.26811 75.1334
220 early 3535 663 5.01018 3.1815 4.33845 3.42524 1.24045 75.522
220 late  2891 512 5.20512 2.6019 4.44436 3.58582 1.29298 75.5229
221 early 3547 656 5.05751 3.1923 4.39456 3.45638 1.25345 75.9124
221 late  2899 486 5.27975 2.6091 4.50919 3.64283 1.30666 75.9133
222 early 3550 651 5.12817 3.195 4.38601 3.43411 1.26789 76.308
222 late  2912 493 5.25755 2.6208 4.44747 3.54284 1.2888 76.3089
223 early 3588 676 5.0786 3.2292 4.40001 3.45037 1.24972 76.743
223 late  2957 536 5.22929 2.6613 4.51135 3.59292 1.29185 76.7439
224 early 3576 619 5.15101 3.2184 4.44845 3.45187 1.27433 77.181
224 late  2957 478 5.30639 2.6613 4.54361 3.58497 1.32634 77.1818
225 early 3661 704 5.09369 3.2949 4.50741 3.49556 1.27342 77.6333
225 late  2990 551 5.24047 2.691 4.63224 3.65357 1.30903 77.6342
226 early 3651 661 5.11065 3.2859 4.56151 3.48398 1.28321 78.0882
226 late  2975 507 5.25815 2.6775 4.61909 3.59801 1.32504 78.089
227 early 3647 672 5.10502 3.2823 4.48346 3.46769 1.27146 78.5094
227 late  2966 507 5.19622 2.6694 4.62374 3.6403 1.28523 78.5103
228 early 3659 693 5.02268 3.2931 4.57199 3.49332 1.23832 78.9357
228 late  2992 560 5.12032 2.6928 4.66417 3.63518 1.2627 78.9367
229 early 3673 681 4.98557 3.3057 4.57783 3.49736 1.22978 79.3662
229 late  2990 527 5.08963 2.691 4.68374 3.66546 1.26054 79.3672
230 early 3645 655 4.99534 3.2805 4.59758 3.47002 1.24335 79.7847
230 late  3012 509 5.10027 2.7108 4.70516 3.64019 1.26959 79.7857
231 early 3694 682 4.97401 3.3246 4.69784 3.55047 1.22631 80.2156
231 late  2994 524 5.1827 2.6946 4.82698 3.73934 1.28156 80.2166
232 early 3585 591 5.16346 3.2265 4.66629 3.54518 1.28815 80.6331
232 late  2960 458 5.26824 2.664 4.75993 3.67967 1.31791 80.6341
233 early 3718 758 4.99032 3.3462 4.83978 3.64095 1.23857 81.061
233 late  3020 562 5.11954 2.718 4.95072 3.80465 1.26689 81.062
234 early 3696 676 5.00027 3.3264 4.79896 3.59621 1.2381 81.4957
234 late  3006 529 5.07718 2.7054 4.88705 3.7398 1.27013 81.4968
235 early 3661 655 4.98989 3.2949 4.68102 3.55215 1.24966 81.9268
235 late  3010 491 5.13389 2.709 4.807 3.73223 1.26678 81.9278
236 early 3689 679 5.00488 3.3201 4.74973 3.55198 1.23719 82.3602
236 late  3058 536 5.16154 2.7522 4.84549 3.70432 1.29006 82.3612
237 early 3793 735 4.96757 3.4137 4.87524 3.6634 1.23385 82.811
237 late  3102 573 5.13024 2.7918 4.97338 3.82959 1.28111 82.812
238 early 3823 721 4.9741 3.4407 4.85668 3.6629 1.24954 83.2793
238 late  3057 552 5.08309 2.7513 4.98406 3.84993 1.27969 83.2803
239 early 3732 675 4.98285 3.3588 4.79619 3.58425 1.25429 83.7228
239 late  3030 511 5.22706 2.727 4.89551 3.756 1.31485 83.7237
240 early 3669 639 5.14255 3.3021 4.73615 3.56311 1.29708 84.1729
240 late  2991 501 5.26145 2.6919 4.8324 3.74713 1.332 84.1739
241 early 3698 707 5.06436 3.3282 4.71305 3.61806 1.26339 84.607
241 late  2961 554 5.22324 2.6649 4.82451 3.76543 1.31307 84.608
242 early 3626 665 5.08191 3.2634 4.65472 3.53371 1.29233 85.0337
242 late  2926 511 5.21087 2.6334 4.76912 3.71429 1.33049 85.0348
243 early 3568 642 5.09333 3.2112 4.58461 3.46163 1.294 85.4509
243 late  2885 484 5.26898 2.5965 4.66451 3.59433 1.34315 85.4518
244 early 3577 692 5.05619 3.2193 4.50276 3.47176 1.2941 85.8593
244 late  2954 542 5.24543 2.6586 4.58542 3.60167 1.34529 85.8602
245 early 3656 702 5.04623 3.2904 4.54722 3.49026 1.28392 86.2859
245 late  2972 528 5.21703 2.6748 4.66896 3.69497 1.34287 86.2869
246 early 3688 716 5.01003 3.3192 4.67197 3.54853 1.26356 86.7118
246 late  3026 537 5.16953 2.7234 4.76113 3.6957 1.30965 86.7128
247 early 3710 684 5.03208 3.339 4.69053 3.53719 1.27035 87.1419
247 late  3020 529 5.20828 2.718 4.79838 3.69762 1.32252 87.1428
248 early 3633 613 5.16075 3.2697 4.64306 3.50457 1.30939 87.5681
248 late  2964 488 5.23785 2.6676 4.73768 3.66439 1.31815 87.569
249 early 3660 696 5.05164 3.294 4.64798 3.53056 1.26093 87.9948
249 late  2947 510 5.22158 2.6523 4.7569 3.71045 1.30302 87.9957
250 early 3620 673 5.06492 3.258 4.5894 3.50923 1.25249 88.4138
250 late  2934 515 5.21472 2.6406 4.70886 3.68479 1.30334 88.4147
251 early 3641 707 5.00796 3.2769 4.58337 3.48889 1.24499 88.8328
251 late  2959 543 5.19872 2.6631 4.68468 3.64526 1.30348 88.8337
252 early 3599 640 5.09642 3.2391 4.50033 3.4253 1.28286 89.2541
252 late  2939 489 5.28207 2.6451 4.61601 3.60806 1.31473 89.255
253 early 3603 664 5.12434 3.2427 4.51199 3.4582 1.28948 89.6799
253 late  2932 500 5.30389 2.6388 4.64643 3.65183 1.32674 89.6809
254 early 3611 679 5.11853 3.2499 4.5617 3.47909 1.27499 90.1092
254 late  2926 529 5.21463 2.6334 4.65042 3.64616 1.28913 90.1102
255 early 3581 655 5.07791 3.2229 4.4968 3.44157 1.25635 90.5389
255 late  2928 482 5.27254 2.6352 4.60662 3.61838 1.30738 90.54
256 early 3606 678 5.09318 3.2454 4.49997 3.4593 1.25846 90.967
256 late  2938 537 5.16712 2.6442 4.59626 3.60356 1.26617 90.968
257 early 3620 682 5.00525 3.258 4.50709 3.48102 1.22818 91.3979
257 late  2976 534 5.14247 2.6784 4.60556 3.65274 1.24261 91.3989
258 early 3641 665 5.0206 3.2769 4.52054 3.53053 1.22521 91.8324
258 late  2964 515 5.17679 2.6676 4.62654 3.68233 1.27665 91.8333
259 early 3640 676 5.02967 3.276 4.51177 3.50822 1.24066 92.2616
259 late  2991 514 5.20461 2.6919 4.63378 3.68265 1.29756 92.2625
260 early 3654 663 5.07882 3.2886 4.58533 3.53994 1.26765 92.6911
260 late  2950 501 5.28746 2.655 4.70379 3.74239 1.31729 92.692
261 early 3622 672 5.12093 3.2598 4.64018 3.59626 1.27609 93.9227
261 late  2975 522 5.25244 2.6775 4.70205 3.69973 1.30824 93.9237
262 early 3678 703 5.05737 3.3102 4.61812 3.59812 1.264 94.3875
262 late  3001 553 5.22792 2.7009 4.70342 3.72798 1.3019 94.3885
263 early 3651 650 5.11915 3.2859 4.57235 3.58853 1.28075 94.847
263 late  2981 513 5.2791 2.6829 4.65093 3.7137 1.32741 94.8478
264 early 3737 756 5.00883 3.3633 4.62703 3.5986 1.25528 95.3254
264 late  3045 590 5.18325 2.7405 4.73939 3.78005 1.30542 95.3264
265 early 3757 712 5.01145 3.3813 4.70718 3.63992 1.23929 95.7834
265 late  3028 524 5.22886 2.7252 4.80797 3.80419 1.29822 95.7843
266 early 3741 713 5.0417 3.3669 4.68509 3.64478 1.25875 96.2398
266 late  3041 562 5.13778 2.7369 4.78131 3.78402 1.28609 96.2407
267 early 3787 746 4.9287 3.4083 4.71463 3.6797 1.24531 96.8469
267 late  3053 567 5.20897 2.7477 4.84633 3.86778 1.31051 96.848
268 early 3763 710 5.03747 3.3867 4.70799 3.66063 1.25884 97.3296
268 late  3006 543 5.14271 2.7054 4.8017 3.79268 1.3014 97.3306
269 early 3706 700 4.98246 3.3354 4.58749 3.57772 1.25742 97.7839
269 late  3007 527 5.13369 2.7063 4.70042 3.74574 1.28899 97.7849
270 early 3665 658 5.03247 3.2985 4.57818 3.55342 1.24911 98.2284
270 late  2947 504 5.15575 2.6523 4.65148 3.67936 1.28368 98.2293
271 early 3607 660 5.02939 3.2463 4.45682 3.48917 1.25229 98.6604
271 late  2952 503 5.17852 2.6568 4.56645 3.63856 1.28963 98.6614
272 early 3605 653 5.05936 3.2445 4.47328 3.46605 1.25631 99.0875
272 late  2971 516 5.1619 2.6739 4.5754 3.6182 1.27129 99.0885
273 early 3667 696 4.99236 3.3003 4.54046 3.50972 1.22662 99.5278
273 late  2997 511 5.21955 2.6973 4.62131 3.63976 1.27194 99.5287
274 early 3680 683 5.06522 3.312 4.55535 3.54302 1.23723 99.968
274 late  2983 517 5.2712 2.6847 4.64832 3.69771 1.28428 99.9689
275 early 3669 686 5.09866 3.3021 4.54046 3.55058 1.24584 100.429
275 late  3005 526 5.17504 2.7045 4.63484 3.69694 1.27388 100.43
276 early 3687 682 5.03282 3.3183 4.52306 3.57128 1.23569 100.876
276 late  2990 525 5.19164 2.691 4.64616 3.76176 1.27258 100.877
277 early 3638 648 5.08879 3.2742 4.51927 3.56584 1.25206 101.321
277 late  2975 504 5.12336 2.6775 4.58737 3.65031 1.27765 101.322
278 early 3646 671 4.99643 3.2814 4.45988 3.50082 1.23752 101.759
278 late  2965 513 5.06138 2.6685 4.58554 3.69217 1.24047 101.76
279 early 3632 667 4.94824 3.2688 4.53629 3.50692 1.21145 102.205
279 late  2988 518 5.06024 2.6892 4.60058 3.63626 1.25837 102.206
280 early 3610 622 5.01607 3.249 4.47676 3.4489 1.24515 102.646
280 late  2945 482 5.11511 2.6505 4.57098 3.61618 1.25942 102.647
281 early 3629 684 4.96252 3.2661 4.44097 3.44867 1.21962 103.081
281 late  3013 524 5.12081 2.7117 4.54169 3.61934 1.24925 103.082
282 early 3719 706 4.95886 3.3471 4.57018 3.55004 1.20489 103.537
282 late  3015 539 5.03184 2.7135 4.70757 3.73756 1.21592 103.538
283 early 3708 693 4.90453 3.3372 4.62025 3.55201 1.20496 103.988
283 late  3008 541 5.0512 2.7072 4.70346 3.68417 1.22207 103.989
284 early 3654 646 4.98139 3.2886 4.53087 3.52867 1.21374 104.438
284 late  2953 510 5.11717 2.6577 4.64159 3.69877 1.24822 104.439
285 early 3626 673 4.9818 3.2634 4.51496 3.49942 1.2198 104.886
285 late  2968 512 5.20216 2.6712 4.62406 3.64853 1.26819 104.887
286 early 3641 673 5.05575 3.2769 4.55474 3.4701 1.24114 105.328
286 late  2977 522 5.12429 2.6793 4.64243 3.63145 1.25865 105.329
287 early 3637 660 5.01292 3.2733 4.55769 3.51112 1.24141 105.967
287 late  2912 494 5.17651 2.6208 4.65254 3.64177 1.27095 105.968
288 early 3554 642 5.06078 3.1986 4.45809 3.44584 1.23523 106.424
288 late  2893 494 5.15244 2.6037 4.56674 3.60132 1.24542 106.425
289 early 3499 606 5.08688 3.1491 4.42643 3.39409 1.22264 106.862
289 late  2885 475 5.23362 2.5965 4.51756 3.57504 1.26031 106.863
290 early 3534 649 5.08885 3.1806 4.46283 3.47996 1.23175 107.317
290 late  2884 497 5.2552 2.5956 4.56875 3.63906 1.27219 107.318
291 early 3546 662 5.08742 3.1914 4.50307 3.45016 1.24563 107.786
291 late  2914 510 5.16472 2.6226 4.59678 3.58632 1.26081 107.787
292 early 3566 652 5.03758 3.2094 4.54746 3.48855 1.24117 108.261
292 late  2916 516 5.23422 2.6244 4.62536 3.63147 1.29047 108.262
293 early 3580 664 5.07793 3.222 4.52598 3.51189 1.25196 108.747
293 late  2900 525 5.09517 2.61 4.61162 3.6621 1.26414 108.748
294 early 3586 686 4.92917 3.2274 4.49921 3.52459 1.22448 109.203
294 late  2925 531 5.0212 2.6325 4.5834 3.63726 1.25607 109.204
295 early 3603 678 4.88815 3.2427 4.53136 3.53748 1.22481 109.668
295 late  2871 523 5.14211 2.5839 4.63412 3.66505 1.29815 109.669
296 early 3516 645 5.01536 3.1644 4.49562 3.4444 1.25768 110.19
296 late  2881 494 5.17008 2.5929 4.58378 3.58676 1.30892 110.191
297 early 3561 680 4.99186 3.2049 4.5575 3.47024 1.26762 110.669
297 late  2900 519 5.18379 2.61 4.65431 3.63462 1.31172 110.67
298 early 3560 660 5.03736 3.204 4.54978 3.46647 1.27416 111.138
298 late  2940 516 5.1551 2.646 4.63127 3.6008 1.29286 111.139
299 early 3669 729 4.93213 3.3021 4.58859 3.53203 1.2562 111.646
299 late  2977 567 5.05878 2.6793 4.71537 3.70684 1.3003 111.647
300 early 3619 642 4.98397 3.2571 4.58269 3.49639 1.28765 112.107
300 late  2921 484 5.14618 2.6289 4.68296 3.63806 1.32557 112.108
301 early 3585 664 5.00781 3.2265 4.48618 3.43375 1.29093 112.554
301 late  2911 498 5.16627 2.6199 4.5773 3.59509 1.34009 112.554
302 early 3585 674 5.00697 3.2265 4.45481 3.4665 1.28201 113.126
302 late  2904 507 5.23726 2.6136 4.59242 3.65914 1.34056 113.127
